GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEEJBSession,9132,0,4354,0,213,0,2215,0,38,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,LogFile,2167,0,990,0,78,0,511,0,16,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EERemoteObject,5249,0,2460,0,150,0,1258,0,28,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEApplicationAlias,2795,0,1310,0,91,0,673,0,18,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,VISIBLELEVEL,149,0,32,0,24,0,28,0,12,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEClusterMsg,4621,0,1970,0,153,0,1015,0,30,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,WorkProcess,10728,0,5254,0,219,0,2665,0,38,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SAPInstance,2831,515,1435,105,50,62,787,5,17,5
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,STATECOLOR,90,59,28,4,12,12,26,2,10,2
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SyslogEntry,5302,0,2580,0,131,0,1314,0,24,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,AlertNode,7310,0,3566,0,166,0,1813,0,30,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SubProfileParameter,2796,0,1316,0,90,0,676,0,18,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SAPControl_ServiceLocator,328,32,100,2,43,9,63,3,12,3
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEPSTATE,83,81,28,4,10,17,24,4,8,4
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,GCInfo2,8407,0,3808,0,213,0,1944,0,40,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ICMCacheEntry,4831,0,2256,0,139,0,1154,0,26,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EESharedTableInfo,2101,0,936,0,86,0,486,0,18,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,RESTRICTIONTYPE,164,0,32,0,27,0,28,0,12,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ICMProxyConnection,12059,0,5888,0,241,0,2986,0,42,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,TaskHandlerQueue,2157,0,934,0,96,0,487,0,20,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,GCInfo,7048,0,3200,0,190,0,1636,0,36,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,AccessPoint,2301,464,1195,97,31,60,654,10,8,10
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEProcess2,9672,0,4682,0,212,0,2379,0,38,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEWebSession,5159,0,2406,0,150,0,1231,0,28,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,Alert,4522,0,2188,0,118,0,1116,0,22,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,EnqLock,7757,0,3774,0,178,0,1919,0,32,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEThread2,10655,0,5292,0,207,0,2682,0,36,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,InstanceVersionInfo,1882,0,874,0,67,0,451,0,14,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEThread,9877,0,4900,0,196,0,2484,0,34,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EECache2,10346,0,4732,0,248,0,2412,0,46,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,DirEntry,1594,0,712,0,65,0,370,0,14,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EECache,9071,0,4076,0,235,0,2082,0,44,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,HeapInfo,3592,0,1590,0,121,0,819,0,24,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ParameterRestriction,3935,0,1890,0,110,0,965,0,20,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SetProfileParameter,2030,0,944,0,72,0,486,0,14,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EESession,5159,0,2406,0,150,0,1231,0,28,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ICMThread,2812,0,1310,0,91,0,673,0,18,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,InstanceProperty,1613,269,817,57,35,32,448,3,11,3
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ProfileParameter,7441,0,3646,0,172,0,1851,0,28,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ICMConnection,7092,0,3412,0,174,0,1738,0,32,0
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EEProcess,7964,1005,4119,219,90,111,2196,9,27,9
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SAPControl_BindingStub,21414,13073,10474,2236,1633,1350,6421,10,66,10
netweaver,com.sap.managementconsole.soap.axis.sapcontrol,OSProcess,4250,0,2044,0,116,0,1044,0,22,0
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl,109,298,67,35,2,45,48,12,0,9
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl,109,217,63,29,8,37,45,11,0,10
netweaver,com.sap.netweaver.porta.core.nw7,CoreModuleImpl,8,20,5,3,2,7,5,2,1,2
netweaver,com.sap.netweaver.porta.core.nw7,DMUtilsImpl,535,11,178,0,41,2,98,2,9,2
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl.new DeployManagerImpl.DeployOperationContext() {...},31,33,15,3,1,4,9,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl.new DeployManagerImpl.DeployOperationContext() {...},0,50,0,0,0,5,0,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.new LifecycleManagerImpl.LifecycleOperationContext() {...},29,44,15,9,1,5,11,4,0,3
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.new LifecycleManagerImpl.LifecycleOperationContext() {...},25,48,12,6,1,8,9,4,0,4
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.new LifecycleManagerImpl.LifecycleOperationContext() {...},4,31,4,2,0,3,3,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.new LifecycleManagerImpl.LifecycleOperationContext() {...},48,62,26,16,0,3,21,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.new LifecycleManagerImpl.LifecycleOperationContext() {...},63,74,32,20,1,5,25,4,0,3
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.new LifecycleManagerImpl.LifecycleOperationContext() {...},73,83,37,23,1,5,29,4,0,3
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl.new DeployManagerImpl.DeployOperationContext() {...},0,27,0,0,0,4,0,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl.new DeployManagerImpl.DeployOperationContext() {...},0,21,0,0,0,3,0,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl.new DeployManagerImpl.DeployOperationContext() {...},0,21,0,0,0,3,0,2,0,2
netweaver,com.sap.netweaver.porta.core.nw7,ServerFactory.MapKey,15,33,7,1,1,6,4,3,0,3
netweaver,com.sap.netweaver.porta.core.nw7,FileUploaderImpl,514,0,196,0,41,0,101,0,3,0
netweaver,com.sap.netweaver.porta.core.nw7,ServerFactory,17,65,10,6,0,14,7,4,0,3
netweaver,com.sap.netweaver.porta.core.nw7,LifecycleManagerImpl.LifecycleOperationContext,36,13,12,0,5,3,8,3,2,3
netweaver,com.sap.netweaver.porta.core.nw7,Operation,131,156,75,35,6,32,49,10,0,4
netweaver,com.sap.netweaver.porta.core.nw7,ApplicationImpl,20,46,7,1,2,12,5,9,1,9
netweaver,com.sap.netweaver.porta.core.nw7,ServerImpl,30,165,22,14,0,37,15,10,0,7
netweaver,com.sap.netweaver.porta.core.nw7,DeployResultImpl,0,15,0,0,0,6,0,3,0,3
netweaver,com.sap.netweaver.porta.core.nw7,FaultReasons,9,95,0,0,0,13,2,4,2,4
netweaver,com.sap.netweaver.porta.core.nw7,LMUtilsImpl,632,560,329,161,0,41,225,27,0,7
netweaver,com.sap.netweaver.porta.core.nw7,DeployManagerImpl.DeployOperationContext,97,9,30,0,10,2,18,2,3,2
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchConfigurationDelegate,54,0,22,0,7,0,13,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,AuthCallback,98,0,32,0,21,0,19,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishOperation.new UIJob() {...},30,0,6,0,3,0,5,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishOperation.new UIJob() {...},30,0,6,0,3,0,5,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishTask,1130,0,432,0,40,0,223,0,7,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchConfigurationTabGroup,155,0,58,0,8,0,31,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWSourcePathComputerDelegate,431,0,140,0,40,0,73,0,3,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishOperation,1118,0,456,0,98,0,240,0,12,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWServerBehavior,2162,0,924,0,144,0,486,0,24,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,AuthCallback.new Object() {...},26,0,0,0,1,0,1,0,1,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchableAdapterDelegate,392,0,172,0,21,0,88,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,AuthCallback.ShowDialogRunnable,137,0,48,0,17,0,28,0,4,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,ModuleExportOperation,351,0,138,0,32,0,75,0,6,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,PublishException.new Object() {...},19,0,0,0,1,0,1,0,1,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,PublishException,23,0,3,0,8,0,5,0,3,0
netweaver,com.sap.managementconsole.soap.axis.saphostcontrol.holders,ArrayOfDatabaseComponentHolder,9,0,0,0,5,0,2,0,2,0
netweaver,com.sap.managementconsole.soap.axis.saphostcontrol.holders,DatabaseStatusHolder,9,0,0,0,5,0,2,0,2,0
netweaver,com.sap.managementconsole.soap.axis.saphostcontrol.holders,DatabaseComponentHolder,9,0,0,0,5,0,2,0,2,0
netweaver,com.sap.engine.services.dc.wsgate,DeployResult,1752,298,880,70,42,33,488,3,13,3
netweaver,com.sap.engine.services.dc.wsgate,UndeployResponse,815,0,354,0,41,0,187,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,DeployWSPortTypeBindingStub,5490,0,2102,0,468,0,1064,0,13,0
netweaver,com.sap.engine.services.dc.wsgate,Application,3277,540,1717,117,41,65,928,9,11,9
netweaver,com.sap.engine.services.dc.wsgate,Option,1137,190,562,40,31,23,311,2,10,2
netweaver,com.sap.engine.services.dc.wsgate,DeployWSPortTypeProxy,417,0,182,0,45,0,104,0,13,0
netweaver,com.sap.engine.services.dc.wsgate,Deploy,1663,0,754,0,70,0,393,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,ArchiveFile,1459,0,666,0,58,0,345,0,12,0
netweaver,com.sap.engine.services.dc.wsgate,DeployLocalResponse,815,0,354,0,41,0,187,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,GetVersion,319,0,124,0,26,0,69,0,7,0
netweaver,com.sap.engine.services.dc.wsgate,Start,1663,0,754,0,70,0,393,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,DeployFault,1342,0,608,0,56,0,317,0,13,0
netweaver,com.sap.engine.services.dc.wsgate,Undeploy,1663,0,754,0,70,0,393,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,DeployWSServiceLocator,360,0,102,0,52,0,66,0,15,0
netweaver,com.sap.engine.services.dc.wsgate,DeployResponse,815,0,354,0,41,0,187,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,GetVersionResponse,815,0,354,0,41,0,187,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,Stop,1663,0,754,0,70,0,393,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,DeployLocal,1663,0,754,0,70,0,393,0,16,0
netweaver,com.sap.netweaver.porta.core,ServerState,9,70,0,0,0,10,2,3,2,3
netweaver,com.sap.netweaver.porta.core,Credentials,0,15,0,0,0,6,0,3,0,3
netweaver,com.sap.netweaver.porta.core,CoreException,0,16,0,0,0,8,0,4,0,4
netweaver,com.sap.netweaver.porta.core,ServerFactory,263,0,96,0,29,0,51,0,3,0
netweaver,com.sap.netweaver.porta.core,AuthenticationRefusedException,0,16,0,0,0,8,0,4,0,4
netweaver,com.sap.netweaver.porta.core,ProxyException,0,19,0,0,0,4,0,2,0,2
netweaver,com.sap.netweaver.porta.core,DebugSessionInfo,0,15,0,0,0,6,0,3,0,3
netweaver,com.sap.netweaver.porta.core,ApplicationStatus,17,154,7,7,0,18,6,7,1,5
netweaver,com.sap.netweaver.porta.core,NoWSGateException,0,11,0,0,0,4,0,2,0,2
netweaver,com.sap.netweaver.porta.core,NotAuthorizedException,0,16,0,0,0,8,0,4,0,4
netweaver,com.sap.netweaver.porta.core,DeployResultStatus,17,99,7,7,0,13,6,7,1,5
netweaver,com.sap.netweaver.porta.core,AuthenticationReason,9,39,0,0,0,4,2,2,2,2
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite,1567,0,650,0,84,0,330,0,5,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.3.new Runnable() {...},100,0,36,0,10,0,20,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite,1452,0,610,0,97,0,315,0,10,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new ModifyListener() {...},36,0,12,0,4,0,8,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new ModifyListener() {...},39,0,12,0,4,0,8,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new SelectionAdapter() {...},73,0,28,0,8,0,16,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new SelectionAdapter() {...},24,0,6,0,3,0,5,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.new SelectionAdapter() {...},25,0,6,0,3,0,5,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.new ModifyListener() {...},57,0,18,0,7,0,11,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.new ModifyListener() {...},54,0,18,0,5,0,11,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerWizardFragment,381,0,128,0,36,0,72,0,8,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeWizardFragment,709,0,302,0,52,0,160,0,9,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNWRuntimeClasspathProvider,879,0,342,0,27,0,175,0,4,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNW710Runtime,0,162,0,0,0,5,0,4,0,4
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNWRuntime,103,104,36,14,12,15,28,5,5,3
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNW711Runtime,0,162,0,0,0,5,0,4,0,4
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNW720Runtime,0,138,0,0,0,5,0,4,0,4
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.editor,SapNWInstanceEditorSection,570,0,228,0,36,0,117,0,3,0
netweaver,com.sap.netweaver.porta.core.mock,ServerMock,28,52,17,11,0,10,12,8,0,6
netweaver,com.sap.netweaver.porta.core.mock,ServerFactory,8,16,7,3,0,4,5,2,0,2
netweaver,com.sap.netweaver.porta.core.mock,ApplicationMock,37,192,23,11,0,37,17,18,0,18
netweaver,com.sap.netweaver.porta.core.mock,CoreModuleMock,137,155,77,45,0,21,55,11,0,5
netweaver,com.sap.netweaver.porta.core.mock,LifecycleManagerMock.new Thread() {...},41,0,12,0,8,0,8,0,2,0
netweaver,com.sap.netweaver.porta.core.mock,LifecycleManagerMock.new Thread() {...},41,0,12,0,8,0,8,0,2,0
netweaver,com.sap.netweaver.porta.core.mock,DeployManagerMock,36,171,36,26,0,20,27,10,0,6
netweaver,com.sap.netweaver.porta.core.mock,LifecycleManagerMock,587,90,252,24,30,13,142,5,4,5
netweaver,com.sap.netweaver.porta.core.mock,DeployResultMock,0,15,0,0,0,6,0,3,0,3
