GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
twfbplayer,de.outstare.fortbattleplayer.model.impl,SimpleCombatant,731,156,104,14,0,0,85,13,27,12
twfbplayer,de.outstare.fortbattleplayer.model.impl,JSWeaponData,184,177,18,10,0,0,24,7,11,6
twfbplayer,de.outstare.fortbattleplayer.model.impl,SimpleWeapon.new Object() {...},3,23,0,0,0,0,0,1,0,1
twfbplayer,de.outstare.fortbattleplayer.model.impl,JSWeaponData.WeaponGameData,191,27,28,0,0,0,17,1,3,1
twfbplayer,de.outstare.fortbattleplayer.model.impl,SimpleArea,116,87,22,8,0,0,19,10,6,8
twfbplayer,de.outstare.fortbattleplayer,Main,73,0,2,0,0,0,6,0,5,0
twfbplayer,de.outstare.fortbattleplayer,Configuration,3,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer,Applet,87,0,2,0,0,0,7,0,6,0
twfbplayer,de.outstare.fortbattleplayer,Applet.new Runnable() {...},37,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.player,BattleLog,233,0,10,0,0,0,17,0,12,0
twfbplayer,de.outstare.fortbattleplayer.player,PlayerConfiguration,162,0,10,0,0,0,21,0,16,0
twfbplayer,de.outstare.fortbattleplayer.player,Round,105,0,12,0,0,0,11,0,5,0
twfbplayer,de.outstare.fortbattleplayer.player,CombatantTurn,33,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.player,Battleplan,159,0,16,0,0,0,19,0,11,0
twfbplayer,de.outstare.fortbattleplayer.player,PlayerState,48,0,0,0,0,0,4,0,4,0
twfbplayer,de.outstare.fortbattleplayer.player,Battleplayer,289,0,24,0,0,0,26,0,14,0
twfbplayer,de.outstare.fortbattleplayer.player,CombatantEventDispatcher,181,0,20,0,0,0,21,0,11,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldDrawing,865,0,53,0,0,0,61,0,34,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,MoveAnimation.Distance,9,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,MoveTarget,55,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,PlayerDrawing,936,0,36,0,0,0,56,0,36,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,MoveAnimation.TimerEndTask,28,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,PlayerDrawing.DrawingArea,15,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,MoveAnimation,120,0,6,0,0,0,7,0,4,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattleFieldLayoutManager,156,0,8,0,0,0,13,0,9,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,Test,190,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,CellContent,36,0,4,0,0,0,6,0,4,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldCell.BattlefieldCellLayoutManager,164,0,14,0,0,0,14,0,7,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,PlayerDrawing.LineContainer,6,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldDrawing.BattlefieldLine.LineType,48,0,0,0,0,0,4,0,4,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,AnimTest,78,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldDrawing.new ComponentAdapter() {...},10,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldDrawing.new Runnable() {...},28,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldDrawing.new Object() {...},26,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,MoveTask,53,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,Test.new Runnable() {...},11,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldCell.SectorBorders,58,0,0,0,0,0,9,0,9,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,PlayerDrawing.new MouseAdapter() {...},64,0,4,0,0,0,6,0,4,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldDrawing.BattlefieldLine,15,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,PlayerDrawing.new Object() {...},40,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,AnimTest.new Runnable() {...},11,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,BattlefieldCell,242,0,35,0,0,0,30,0,11,0
twfbplayer,de.outstare.fortbattleplayer.model,CombatantState,99,24,0,0,0,0,10,4,10,4
twfbplayer,de.outstare.fortbattleplayer.model,CharacterClass,5,63,0,0,0,0,1,3,1,3
twfbplayer,de.outstare.fortbattleplayer.model,Fortbattle,48,0,0,0,0,0,8,0,8,0
twfbplayer,de.outstare.fortbattleplayer.model,SectorBonus,58,12,10,0,0,0,8,1,3,1
twfbplayer,de.outstare.fortbattleplayer.model,CombatantSide,40,44,0,0,0,0,4,3,4,3
twfbplayer,de.outstare.fortbattleplayer.model,SectorBonus.BonusType,5,43,0,0,0,0,1,3,1,3
twfbplayer,de.outstare.fortbattleplayer.gui,GuiPlayer.FullscreenSwitcher,91,0,8,0,0,0,7,0,3,0
twfbplayer,de.outstare.fortbattleplayer.gui,GuiPlayer,474,0,19,0,0,0,23,0,13,0
twfbplayer,de.outstare.fortbattleplayer.gui,PopupWindow,19,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui,MainWindow,528,0,20,0,0,0,31,0,21,0
twfbplayer,de.outstare.fortbattleplayer.gui,SelectAllOnFocus,13,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.PercentModel,48,0,2,0,0,0,7,0,6,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel,487,0,24,0,0,0,30,0,16,0
twfbplayer,de.outstare.fortbattleplayer.gui,ControlPanel.new ActionListener() {...},34,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,Messages,23,0,0,0,0,0,3,0,3,0
twfbplayer,de.outstare.fortbattleplayer.gui,LogPanel,88,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui,ControlPanel.new ChangeListener() {...},18,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,ControlPanel.new ChangeListener() {...},18,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,ControlPanel.new Runnable() {...},72,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,CopyAction,10,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,MainWindow.new Runnable() {...},82,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new Object() {...},19,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new ChangeListener() {...},25,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new ChangeListener() {...},25,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,LogPanel.LogviewScroller,41,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,LogPanel.LogAppender,19,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,ControlPanel,428,0,10,0,0,0,16,0,11,0
twfbplayer,de.outstare.fortbattleplayer.gui,GuiPlayer.new ActionListener() {...},28,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,GuiPlayer.new Object() {...},19,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui,LogPanel.LogviewDisplayer,33,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,PasteAction,10,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new ChangeListener() {...},31,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new ChangeListener() {...},31,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new ChangeListener() {...},23,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.gui,StatusPanel.new ChangeListener() {...},23,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,JSONDataParser.MapCoordinates,18,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogToText,359,0,36,0,0,0,28,0,10,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},18,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},17,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},32,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},12,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,JSONDataParser.new Object() {...},19,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},13,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType.new LogType() {...},16,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,JSONDataParser,1173,0,79,0,0,0,71,0,31,0
twfbplayer,de.outstare.fortbattleplayer.parser,JSONDataParser.new Thread() {...},171,0,6,0,0,0,5,0,2,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogToText.new Object() {...},19,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.parser,LogType,112,0,0,0,0,0,4,0,4,0
twfbplayer,de.outstare.fortbattleplayer.logging,GlobalLogLevelSetter,11,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.logging,BackupLogLevels,15,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.logging,LogHelper,65,0,0,0,0,0,5,0,5,0
twfbplayer,de.outstare.fortbattleplayer.logging,RestoreLogLevels,19,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.logging,LogIterator,21,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.player.actions,HitAction,26,0,0,0,0,0,3,0,3,0
twfbplayer,de.outstare.fortbattleplayer.player.actions,CombatantAction,23,0,0,0,0,0,3,0,3,0
twfbplayer,de.outstare.fortbattleplayer.player.actions,OnlineAction,30,0,2,0,0,0,4,0,3,0
twfbplayer,de.outstare.fortbattleplayer.player.actions,TargetAction,26,0,0,0,0,0,3,0,3,0
twfbplayer,de.outstare.fortbattleplayer.player.actions,AimAction,29,0,0,0,0,0,4,0,4,0
twfbplayer,de.outstare.fortbattleplayer.player.actions,MoveAction,26,0,0,0,0,0,3,0,3,0
twfbplayer,de.outstare.fortbattleplayer.statistics,RoundStatGenerator.LivingCombatantAggregator,11,0,2,0,0,0,3,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,AllCombatantSidesCounter,55,75,9,5,0,0,6,8,0,7
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.GraphitLubricantCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,DataSet,47,85,4,8,0,0,5,8,2,5
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.SchmierOilCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,AllStatistics,12,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.statistics,Counter,0,20,0,0,0,0,0,4,0,4
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.FourShotMunitionCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.HipFlaskCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,AreaStatistic,93,29,4,0,0,0,11,3,9,3
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.LoadingchamberOrEnhancedPatronsCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.BayonetCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,RoundStatistics,50,23,8,2,0,0,9,2,4,2
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.ShinyOilCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,OnlineCounter,0,54,0,4,0,0,0,9,0,7
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType.new DataAggregationType() {...},0,22,0,2,0,0,0,3,0,2
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType.new DataAggregationType() {...},0,19,0,2,0,0,0,3,0,2
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType.new DataAggregationType() {...},0,28,0,4,0,0,0,4,0,2
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType.new DataAggregationType() {...},0,10,0,0,0,0,0,2,0,2
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType.new DataAggregationType() {...},0,31,0,4,0,0,0,4,0,2
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType.new DataAggregationType() {...},0,28,0,2,0,0,0,3,0,2
twfbplayer,de.outstare.fortbattleplayer.statistics,BattleStatistics.new Object() {...},2,17,0,0,0,0,0,1,0,1
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter.FettesOilCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,CombatantStatistic,164,383,17,17,0,0,18,46,8,39
twfbplayer,de.outstare.fortbattleplayer.statistics,WeaponModCounter,8,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,PositionSwitch,49,71,15,7,0,0,12,3,1,3
twfbplayer,de.outstare.fortbattleplayer.statistics,RoundStatGenerator.HealthAggregator,9,0,0,0,0,0,2,0,2,0
twfbplayer,de.outstare.fortbattleplayer.statistics,CriticalHit,0,24,0,0,0,0,0,1,0,1
twfbplayer,de.outstare.fortbattleplayer.statistics,BattleStatistics,490,763,60,63,0,0,57,51,23,23
twfbplayer,de.outstare.fortbattleplayer.statistics,CombatantStatType,9,199,0,0,0,0,2,2,2,2
twfbplayer,de.outstare.fortbattleplayer.statistics,RoundStatGenerator,119,0,6,0,0,0,8,0,5,0
twfbplayer,de.outstare.fortbattleplayer.statistics,RoundStatGenerator.AbstractAggregator,48,0,2,0,0,0,4,0,3,0
twfbplayer,de.outstare.fortbattleplayer.statistics,DataAggregationType,9,69,0,0,0,0,2,2,2,2
twfbplayer,de.outstare.fortbattleplayer.gui.search,SearchAndMarkPlayers.SearchType,38,0,0,0,0,0,4,0,4,0
twfbplayer,de.outstare.fortbattleplayer.gui.search,SearchAndMarkPlayers,91,0,9,0,0,0,10,0,5,0
twfbplayer,de.outstare.fortbattleplayer.gui.search,SearchPanel,54,0,0,0,0,0,1,0,1,0
twfbplayer,de.outstare.fortbattleplayer.gui.search,SearchAndMarkPlayers.new Object() {...},19,0,0,0,0,0,1,0,1,0
