GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jacoco-core 0.6.5,org.jacoco.core.internal.flow,ClassProbesAdapter,2,85,2,4,0,21,2,7,0,6
jacoco-core 0.6.5,org.jacoco.core.internal.flow,ClassProbesVisitor,0,9,0,0,0,4,0,2,0,2
jacoco-core 0.6.5,org.jacoco.core.internal.flow,ClassProbesAdapter.ProbeCounter,14,0,0,0,3,0,2,0,2,0
jacoco-core 0.6.5,org.jacoco.core.internal.flow,MethodProbesAdapter,59,119,9,14,13,31,9,13,2,8
jacoco-core 0.6.5,org.jacoco.core.internal.flow,ClassProbesAdapter.new MethodProbesVisitor() {...},4,4,0,0,4,2,4,2,4,2
jacoco-core 0.6.5,org.jacoco.core.internal.flow,LabelInfo,32,155,5,21,8,45,7,23,4,13
jacoco-core 0.6.5,org.jacoco.core.internal.flow,Instruction,0,51,0,4,0,16,0,9,0,7
jacoco-core 0.6.5,org.jacoco.core.internal.flow,ClassProbesAdapter.new MethodSanitizer() {...},42,39,2,2,8,8,2,2,0,2
jacoco-core 0.6.5,org.jacoco.core.internal.flow,LabelFlowAnalyzer,29,173,3,14,10,63,6,22,3,16
jacoco-core 0.6.5,org.jacoco.core.internal.flow,MethodSanitizer,0,32,3,3,0,8,3,3,0,3
jacoco-core 0.6.5,org.jacoco.core.internal.flow,FrameSnapshot,77,20,11,1,14,7,8,3,2,3
jacoco-core 0.6.5,org.jacoco.core.analysis,CoverageNodeImpl,5,191,1,8,1,47,1,20,0,14
jacoco-core 0.6.5,org.jacoco.core.analysis,NodeComparator,0,46,0,0,0,12,0,4,0,4
jacoco-core 0.6.5,org.jacoco.core.analysis,CoverageNodeImpl.new Object() {...},6,41,0,0,0,1,0,1,0,1
jacoco-core 0.6.5,org.jacoco.core.analysis,ICoverageNode.ElementType,9,69,0,0,0,7,2,2,2,2
jacoco-core 0.6.5,org.jacoco.core.analysis,NodeComparator.new NodeComparator() {...},0,30,0,2,0,3,0,3,0,2
jacoco-core 0.6.5,org.jacoco.core.analysis,CoverageBuilder,0,142,0,14,0,29,0,14,0,7
jacoco-core 0.6.5,org.jacoco.core.analysis,Analyzer,0,267,0,15,0,58,0,21,0,12
jacoco-core 0.6.5,org.jacoco.core.analysis,Analyzer.new ClassAnalyzer() {...},0,19,0,0,0,4,0,2,0,2
jacoco-core 0.6.5,org.jacoco.core.analysis,CounterComparator,0,76,0,4,0,15,0,8,0,6
jacoco-core 0.6.5,org.jacoco.core.analysis,ICoverageNode.CounterEntity,5,73,0,0,0,7,1,3,1,3
jacoco-core 0.6.5,org.jacoco.core.analysis,ICounter.CounterValue,5,63,0,0,0,6,1,3,1,3
jacoco-core 0.6.5,org.jacoco.core.internal.instr,ClassInstrumenter.InterfaceTypeStrategy,28,0,0,0,5,0,3,0,3,0
jacoco-core 0.6.5,org.jacoco.core.internal.instr,InstrSupport,54,9,14,2,11,2,10,1,2,1
jacoco-core 0.6.5,org.jacoco.core.internal.instr,ProbeInserter,204,0,20,0,48,0,19,0,9,0
jacoco-core 0.6.5,org.jacoco.core.internal.instr,DuplicateFrameEliminator,147,0,2,0,46,0,16,0,15,0
jacoco-core 0.6.5,org.jacoco.core.internal.instr,ClassInstrumenter,123,0,6,0,27,0,10,0,7,0
jacoco-core 0.6.5,org.jacoco.core.internal.instr,MethodInstrumenter,256,0,31,0,76,0,34,0,11,0
jacoco-core 0.6.5,org.jacoco.core.internal.instr,ClassInstrumenter.ClassTypeStrategy,132,0,2,0,28,0,7,0,6,0
jacoco-core 0.6.5,org.jacoco.core.internal.instr,SignatureRemover,0,87,0,16,0,24,0,15,0,7
jacoco-core 0.6.5,org.jacoco.core.runtime,LoggerRuntime,99,0,0,0,28,0,5,0,5,0
jacoco-core 0.6.5,org.jacoco.core.runtime,AbstractRuntime,31,0,2,0,10,0,6,0,5,0
jacoco-core 0.6.5,org.jacoco.core.runtime,WildcardMatcher,0,106,0,9,0,21,0,8,0,3
jacoco-core 0.6.5,org.jacoco.core.runtime,RemoteControlWriter,0,22,0,0,0,8,0,3,0,3
jacoco-core 0.6.5,org.jacoco.core.runtime,ModifiedSystemClassRuntime.new ClassVisitor() {...},16,0,0,0,4,0,2,0,2,0
jacoco-core 0.6.5,org.jacoco.core.runtime,ModifiedSystemClassRuntime,127,0,0,0,29,0,8,0,8,0
jacoco-core 0.6.5,org.jacoco.core.runtime,ModifiedSystemClassRuntime.new ClassFileTransformer() {...},21,0,2,0,4,0,3,0,2,0
jacoco-core 0.6.5,org.jacoco.core.runtime,LoggerRuntime.RuntimeHandler,29,0,2,0,7,0,5,0,4,0
jacoco-core 0.6.5,org.jacoco.core.runtime,SystemPropertiesRuntime,54,0,0,0,13,0,4,0,4,0
jacoco-core 0.6.5,org.jacoco.core.runtime,OfflineInstrumentationAccessGenerator,39,0,0,0,10,0,3,0,3,0
jacoco-core 0.6.5,org.jacoco.core.runtime,AgentOptions.OutputMode,0,58,0,0,0,5,0,4,0,4
jacoco-core 0.6.5,org.jacoco.core.runtime,URLStreamHandlerRuntime.new URLConnection() {...},17,0,0,0,3,0,3,0,3,0
jacoco-core 0.6.5,org.jacoco.core.runtime,CommandLineSupport,50,169,17,23,14,40,15,11,1,4
jacoco-core 0.6.5,org.jacoco.core.runtime,URLStreamHandlerRuntime.new URLStreamHandler() {...},10,0,0,0,2,0,2,0,2,0
jacoco-core 0.6.5,org.jacoco.core.runtime,RuntimeData,217,0,4,0,57,0,12,0,10,0
jacoco-core 0.6.5,org.jacoco.core.runtime,AgentOptions,0,486,1,35,0,103,1,58,0,41
jacoco-core 0.6.5,org.jacoco.core.runtime,RemoteControlReader,0,42,0,5,0,15,0,7,0,4
jacoco-core 0.6.5,org.jacoco.core.runtime,URLStreamHandlerRuntime,126,0,0,0,31,0,5,0,5,0
jacoco-core 0.6.5,org.jacoco.core.internal,Pack200Streams.NoCloseInput,0,5,0,0,0,3,0,2,0,2
jacoco-core 0.6.5,org.jacoco.core.internal,ContentTypeDetector,0,76,0,10,0,20,0,11,0,5
jacoco-core 0.6.5,org.jacoco.core.internal,Pack200Streams,3,37,0,0,2,8,1,2,1,2
jacoco-core 0.6.5,org.jacoco.core.instr,Instrumenter,267,0,13,0,60,0,21,0,13,0
jacoco-core 0.6.5,org.jacoco.core.internal.data,CompactDataOutput,0,74,0,10,0,20,0,8,0,3
jacoco-core 0.6.5,org.jacoco.core.internal.data,CRC64,3,77,0,8,2,14,1,6,1,2
jacoco-core 0.6.5,org.jacoco.core.internal.data,CompactDataInput,0,61,0,8,0,14,0,7,0,3
jacoco-core 0.6.5,org.jacoco.core.data,ExecutionDataReader,0,171,0,18,0,46,0,18,0,8
jacoco-core 0.6.5,org.jacoco.core.data,SessionInfoStore,0,88,0,6,0,21,0,9,0,6
jacoco-core 0.6.5,org.jacoco.core.data,ExecutionData,0,165,0,10,0,31,0,15,0,10
jacoco-core 0.6.5,org.jacoco.core.data,ExecutionDataWriter,6,95,0,0,2,30,0,6,0,6
jacoco-core 0.6.5,org.jacoco.core.data,SessionInfo,0,57,0,6,0,16,0,9,0,6
jacoco-core 0.6.5,org.jacoco.core.data,ExecutionDataStore,0,164,0,12,0,39,0,17,0,11
jacoco-core 0.6.5,org.jacoco.core,JaCoCo,3,16,0,0,2,5,1,1,1,1
