GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchConfigurationDelegate,23,0,2,0,7,0,3,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,AuthCallback,58,0,8,0,21,0,7,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishOperation.new UIJob() {...},21,0,0,0,3,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishOperation.new UIJob() {...},21,0,0,0,3,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishTask,267,0,42,0,39,0,28,0,7,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchConfigurationTabGroup,38,0,0,0,8,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWSourcePathComputerDelegate,199,0,18,0,40,0,12,0,3,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWPublishOperation,359,0,32,0,98,0,28,0,12,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWServerBehavior,588,0,70,0,146,0,59,0,24,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,AuthCallback.new Object() {...},26,0,0,0,1,0,1,0,1,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchableAdapterDelegate,103,0,16,0,21,0,10,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,AuthCallback.ShowDialogRunnable,65,0,6,0,17,0,7,0,4,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,ModuleExportOperation,128,0,12,0,32,0,12,0,6,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,PublishException.new Object() {...},19,0,0,0,1,0,1,0,1,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,PublishException,23,0,3,0,8,0,5,0,3,0
netweaver,com.sap.managementconsole.soap.axis.saphostcontrol.holders,ArrayOfDatabaseComponentHolder,9,0,0,0,5,0,2,0,2,0
netweaver,com.sap.managementconsole.soap.axis.saphostcontrol.holders,DatabaseStatusHolder,9,0,0,0,5,0,2,0,2,0
netweaver,com.sap.managementconsole.soap.axis.saphostcontrol.holders,DatabaseComponentHolder,9,0,0,0,5,0,2,0,2,0
netweaver,com.sap.engine.services.dc.wsgate,DeployResult,199,129,45,3,43,33,37,3,13,3
netweaver,com.sap.engine.services.dc.wsgate,UndeployResponse,167,0,22,0,41,0,21,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,DeployWSPortTypeBindingStub,2128,0,88,0,468,0,57,0,13,0
netweaver,com.sap.engine.services.dc.wsgate,Application,235,252,69,3,41,65,47,9,11,9
netweaver,com.sap.engine.services.dc.wsgate,Option,142,89,32,0,31,23,26,2,10,2
netweaver,com.sap.engine.services.dc.wsgate,DeployWSPortTypeProxy,155,0,22,0,45,0,24,0,13,0
netweaver,com.sap.engine.services.dc.wsgate,Deploy,297,0,44,0,72,0,38,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,ArchiveFile,250,0,38,0,59,0,31,0,12,0
netweaver,com.sap.engine.services.dc.wsgate,DeployLocalResponse,167,0,22,0,41,0,21,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,GetVersion,92,0,12,0,26,0,13,0,7,0
netweaver,com.sap.engine.services.dc.wsgate,Start,297,0,44,0,72,0,38,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,DeployFault,237,0,32,0,56,0,29,0,13,0
netweaver,com.sap.engine.services.dc.wsgate,Undeploy,297,0,44,0,72,0,38,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,DeployWSServiceLocator,209,0,12,0,52,0,21,0,15,0
netweaver,com.sap.engine.services.dc.wsgate,DeployResponse,167,0,22,0,41,0,21,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,GetVersionResponse,167,0,22,0,41,0,21,0,10,0
netweaver,com.sap.engine.services.dc.wsgate,Stop,297,0,44,0,72,0,38,0,16,0
netweaver,com.sap.engine.services.dc.wsgate,DeployLocal,297,0,44,0,72,0,38,0,16,0
netweaver,com.sap.netweaver.porta.core,ServerState,9,70,0,0,0,10,2,3,2,3
netweaver,com.sap.netweaver.porta.core,Credentials,0,15,0,0,0,6,0,3,0,3
netweaver,com.sap.netweaver.porta.core,CoreException,0,16,0,0,0,8,0,4,0,4
netweaver,com.sap.netweaver.porta.core,ServerFactory,129,0,12,0,29,0,9,0,3,0
netweaver,com.sap.netweaver.porta.core,AuthenticationRefusedException,0,16,0,0,0,8,0,4,0,4
netweaver,com.sap.netweaver.porta.core,ProxyException,0,19,0,0,0,4,0,2,0,2
netweaver,com.sap.netweaver.porta.core,DebugSessionInfo,0,15,0,0,0,6,0,3,0,3
netweaver,com.sap.netweaver.porta.core,ApplicationStatus,5,146,0,4,0,18,1,7,1,5
netweaver,com.sap.netweaver.porta.core,NoWSGateException,0,11,0,0,0,4,0,2,0,2
netweaver,com.sap.netweaver.porta.core,NotAuthorizedException,0,16,0,0,0,8,0,4,0,4
netweaver,com.sap.netweaver.porta.core,DeployResultStatus,5,91,0,4,0,13,1,7,1,5
netweaver,com.sap.netweaver.porta.core,AuthenticationReason,9,39,0,0,0,4,2,2,2,2
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite,420,0,18,0,84,0,14,0,5,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.3.new Runnable() {...},42,0,0,0,10,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite,419,0,38,0,97,0,29,0,10,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new ModifyListener() {...},18,0,0,0,4,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new ModifyListener() {...},21,0,0,0,4,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new SelectionAdapter() {...},33,0,2,0,8,0,3,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeComposite.new SelectionAdapter() {...},15,0,0,0,3,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.new SelectionAdapter() {...},16,0,0,0,3,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.new ModifyListener() {...},26,0,0,0,7,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerComposite.new ModifyListener() {...},23,0,0,0,5,0,2,0,2,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWServerWizardFragment,156,0,16,0,36,0,16,0,8,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.wizard,SapNWRuntimeWizardFragment,232,0,32,0,52,0,25,0,9,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNWRuntimeClasspathProvider,162,0,28,0,27,0,18,0,4,0
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNW710Runtime,0,162,0,0,0,5,0,4,0,4
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNWRuntime,57,81,5,5,12,15,8,5,5,3
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNW711Runtime,0,162,0,0,0,5,0,4,0,4
netweaver,com.sap.netweaver.porta.ide.eclipse.server.runtime,SapNW720Runtime,0,138,0,0,0,5,0,4,0,4
netweaver,com.sap.netweaver.porta.ide.eclipse.server.ui.editor,SapNWInstanceEditorSection,137,0,2,0,36,0,4,0,3,0
netweaver,com.sap.netweaver.porta.core.mock,ServerMock,0,34,0,4,0,10,0,8,0,6
netweaver,com.sap.netweaver.porta.core.mock,ServerFactory,0,11,1,1,0,4,1,2,0,2
netweaver,com.sap.netweaver.porta.core.mock,ApplicationMock,0,165,1,1,0,37,1,18,0,18
netweaver,com.sap.netweaver.porta.core.mock,CoreModuleMock,0,68,1,13,0,21,1,11,0,5
netweaver,com.sap.netweaver.porta.core.mock,LifecycleManagerMock.new Thread() {...},23,0,0,0,8,0,2,0,2,0
netweaver,com.sap.netweaver.porta.core.mock,LifecycleManagerMock.new Thread() {...},23,0,0,0,8,0,2,0,2,0
netweaver,com.sap.netweaver.porta.core.mock,DeployManagerMock,0,126,0,8,0,20,0,10,0,6
netweaver,com.sap.netweaver.porta.core.mock,LifecycleManagerMock,90,38,18,4,30,13,15,5,4,5
netweaver,com.sap.netweaver.porta.core.mock,DeployResultMock,0,15,0,0,0,6,0,3,0,3
